TF	Gene	Input
AT5G13790	AT3G55240	1
AT5G13790	AT3G55620	1
AT5G13790	AT3G55770	1
AT5G13790	AT3G55830	1
AT5G13790	AT3G55850	1
AT5G13790	AT3G55880	1
AT5G13790	AT3G55980	1
AT5G13790	AT3G56050	1
AT5G13790	AT3G56080	1
AT5G13790	AT3G56200	1
AT5G13790	AT3G56360	1
AT5G13790	AT3G56800	1
AT5G13790	AT3G56810	1
AT5G13790	AT3G56880	1
AT5G13790	AT3G57140	1
AT5G13790	AT3G57220	1
AT5G13790	AT3G57280	1
AT5G13790	AT3G57410	1
AT5G13790	AT3G57450	1
AT5G13790	AT3G57520	1
AT5G13790	AT3G57530	1
AT5G13790	AT3G57550	1
AT5G13790	AT3G57810	1
AT5G13790	AT3G57870	1
AT5G13790	AT3G57880	1
AT5G13790	AT3G58620	1
AT5G13790	AT3G58690	1
AT5G13790	AT3G59150	1
AT5G13790	AT3G59660	1
AT5G13790	AT3G59765	1
AT5G13790	AT3G59940	1
AT5G13790	AT3G59950	1
AT5G13790	AT3G60070	1
AT5G13790	AT3G60110	1
AT5G13790	AT3G60120	1
AT5G13790	AT3G60150	1
AT5G13790	AT3G60220	1
AT5G13790	AT3G60320	1
AT5G13790	AT3G60400	1
AT5G13790	AT3G60510	1
AT5G13790	AT3G60660	1
AT5G13790	AT3G60690	1
AT5G13790	AT3G60740	1
AT5G13790	AT3G60800	1
AT5G13790	AT3G60900	1
AT5G13790	AT3G61190	1
AT5G13790	AT3G61240	1
AT5G13790	AT3G61430	1
AT5G13790	AT3G61580	1
AT5G13790	AT3G61680	1
AT5G13790	AT3G61750	1
AT5G13790	AT3G61880	1
AT5G13790	AT3G62100	1
AT5G13790	AT3G62270	1
AT5G13790	AT3G62290	1
AT5G13790	AT3G62620	1
AT5G13790	AT3G62630	1
AT5G13790	AT3G62710	1
AT5G13790	AT3G62735	1
AT5G13790	AT3G63010	1
AT5G13790	AT3G63070	1
AT5G13790	AT3G63120	1
AT5G13790	AT3G63160	1
AT5G13790	AT3G63210	1
AT5G13790	AT3G63340	1
AT5G13790	AT3G63445	1
AT5G13790	AT3G63460	1
AT5G13790	AT3G63500	1
AT5G13790	AT4G00140	1
AT5G13790	AT4G00310	1
AT5G13790	AT4G00430	1
AT5G13790	AT4G00440	1
AT5G13790	AT4G00530	1
AT5G13790	AT4G00650	1
AT5G13790	AT4G00820	1
AT5G13790	AT4G01026	1
AT5G13790	AT4G01060	1
AT5G13790	AT4G01070	1
AT5G13790	AT4G01090	1
AT5G13790	AT4G01310	1
AT5G13790	AT4G01330	1
AT5G13790	AT4G01780	1
AT5G13790	AT4G01940	1
AT5G13790	AT4G01980	1
AT5G13790	AT4G02050	1
AT5G13790	AT4G02070	1
AT5G13790	AT4G02480	1
AT5G13790	AT4G02600	1
AT5G13790	AT4G02650	1
AT5G13790	AT4G02780	1
AT5G13790	AT4G02890	1
AT5G13790	AT4G02940	1
AT5G13790	AT4G03010	1
AT5G13790	AT4G03070	1
AT5G13790	AT4G03210	1
AT5G13790	AT4G03390	1
AT5G13790	AT4G03400	1
AT5G13790	AT4G03420	1
AT5G13790	AT4G03520	1
AT5G13790	AT4G03560	1
AT5G13790	AT4G04020	1
AT5G13790	AT4G04040	1
AT5G13790	AT4G04210	1
AT5G13790	AT4G04490	1
AT5G13790	AT4G04630	1
AT5G13790	AT4G04830	1
AT5G13790	AT4G05150	1
AT5G13790	AT4G05320	1
AT5G13790	AT4G05370	1
AT5G13790	AT4G08920	1
AT5G13790	AT4G08950	1
AT5G13790	AT4G09965	1
AT5G13790	AT4G10120	1
AT5G13790	AT4G10310	1
AT5G13790	AT4G10950	1
AT5G13790	AT4G10955	1
AT5G13790	AT4G10960	1
AT5G13790	AT4G11280	1
AT5G13790	AT4G11600	1
AT5G13790	AT4G11680	1
AT5G13790	AT4G11820	1
AT5G13790	AT4G11910	1
AT5G13790	AT4G12290	1
AT5G13790	AT4G12300	1
AT5G13790	AT4G12310	1
AT5G13790	AT4G12390	1
AT5G13790	AT4G12420	1
AT5G13790	AT4G12730	1
AT5G13790	AT4G12910	1
AT5G13790	AT4G13000	1
AT5G13790	AT4G13340	1
AT5G13790	AT4G13360	1
AT5G13790	AT4G13520	1
AT5G13790	AT4G13530	1
AT5G13790	AT4G13710	1
AT5G13790	AT4G13750	1
AT5G13790	AT4G14040	1
AT5G13790	AT4G14210	1
AT5G13790	AT4G14360	1
AT5G13790	AT4G14430	1
AT5G13790	AT4G14695	1
AT5G13790	AT4G14720	1
AT5G13790	AT4G14740	1
AT5G13790	AT4G14880	1
AT5G13790	AT4G14900	1
AT5G13790	AT4G15210	1
AT5G13790	AT4G15236	1
AT5G13790	AT4G15260	1
AT5G13790	AT4G15420	1
AT5G13790	AT4G15550	1
AT5G13790	AT4G15620	1
AT5G13790	AT4G16040	1
AT5G13790	AT4G16380	1
AT5G13790	AT4G16550	1
AT5G13790	AT4G16610	1
AT5G13790	AT4G16650	1
AT5G13790	AT4G16660	1
AT5G13790	AT4G16690	1
AT5G13790	AT4G17098	1
AT5G13790	AT4G17240	1
AT5G13790	AT4G17340	1
AT5G13790	AT4G17450	1
AT5G13790	AT4G17615	1
AT5G13790	AT4G17660	1
AT5G13790	AT4G17870	1
AT5G13790	AT4G18030	1
AT5G13790	AT4G18700	1
AT5G13790	AT4G18710	1
AT5G13790	AT4G19110	1
AT5G13790	AT4G19170	1
AT5G13790	AT4G19380	1
AT5G13790	AT4G19430	1
AT5G13790	AT4G19700	1
AT5G13790	AT4G19710	1
AT5G13790	AT4G19860	1
AT5G13790	AT4G19950	1
AT5G13790	AT4G20830	1
AT5G13790	AT4G20860	1
AT5G13790	AT4G20880	1
AT5G13790	AT4G21510	1
AT5G13790	AT4G21690	1
AT5G13790	AT4G21870	1
AT5G13790	AT4G21930	1
AT5G13790	AT4G21940	1
AT5G13790	AT4G22010	1
AT5G13790	AT4G22130	1
AT5G13790	AT4G22200	1
AT5G13790	AT4G22360	1
AT5G13790	AT4G22540	1
AT5G13790	AT4G22570	1
AT5G13790	AT4G22590	1
AT5G13790	AT4G22730	1
AT5G13790	AT4G22920	1
AT5G13790	AT4G22990	1
AT5G13790	AT4G23100	1
AT5G13790	AT4G23200	1
AT5G13790	AT4G23260	1
AT5G13790	AT4G23460	1
AT5G13790	AT4G23530	1
AT5G13790	AT4G23630	1
AT5G13790	AT4G23740	1
AT5G13790	AT4G23820	1
AT5G13790	AT4G23885	1
AT5G13790	AT4G23990	1
AT5G13790	AT4G24040	1
AT5G13790	AT4G24110	1
AT5G13790	AT4G24230	1
AT5G13790	AT4G24380	1
AT5G13790	AT4G24410	1
AT5G13790	AT4G24670	1
AT5G13790	AT4G24740	1
AT5G13790	AT4G24780	1
AT5G13790	AT4G24990	1
AT5G13790	AT4G25170	1
AT5G13790	AT4G25340	1
AT5G13790	AT4G25380	1
AT5G13790	AT4G25500	1
AT5G13790	AT4G25570	1
AT5G13790	AT4G25630	1
AT5G13790	AT4G25650	1
AT5G13790	AT4G25690	1
AT5G13790	AT4G25700	1
AT5G13790	AT4G25835	1
AT5G13790	AT4G25990	1
AT5G13790	AT4G26090	1
AT5G13790	AT4G26120	1
AT5G13790	AT4G26140	1
AT5G13790	AT4G26400	1
AT5G13790	AT4G26480	1
AT5G13790	AT4G26540	1
AT5G13790	AT4G26690	1
AT5G13790	AT4G26700	1
AT5G13790	AT4G27090	1
AT5G13790	AT4G27260	1
AT5G13790	AT4G27280	1
AT5G13790	AT4G27300	1
AT5G13790	AT4G27340	1
AT5G13790	AT4G27450	1
AT5G13790	AT4G27490	1
AT5G13790	AT4G27500	1
AT5G13790	AT4G27520	1
AT5G13790	AT4G27657	1
AT5G13790	AT4G27730	1
AT5G13790	AT4G27740	1
AT5G13790	AT4G27800	1
AT5G13790	AT4G27900	1
AT5G13790	AT4G27970	1
AT5G13790	AT4G28080	1
AT5G13790	AT4G28100	1
AT5G13790	AT4G28220	1
AT5G13790	AT4G28240	1
AT5G13790	AT4G28250	1
AT5G13790	AT4G28260	1
AT5G13790	AT4G28290	1
AT5G13790	AT4G28330	1
AT5G13790	AT4G28400	1
AT5G13790	AT4G28490	1
AT5G13790	AT4G28703	1
AT5G13790	AT4G28760	1
AT5G13790	AT4G29080	1
AT5G13790	AT4G29090	1
AT5G13790	AT4G29140	1
AT5G13790	AT4G29330	1
AT5G13790	AT4G29700	1
AT5G13790	AT4G29770	1
AT5G13790	AT4G29780	1
AT5G13790	AT4G29840	1
AT5G13790	AT4G29900	1
AT5G13790	AT4G29905	1
AT5G13790	AT4G30090	1
AT5G13790	AT4G30190	1
AT5G13790	AT4G30200	1
AT5G13790	AT4G30210	1
AT5G13790	AT4G30270	1
AT5G13790	AT4G30430	1
AT5G13790	AT4G30440	1
AT5G13790	AT4G30490	1
AT5G13790	AT4G30520	1
AT5G13790	AT4G30780	1
AT5G13790	AT4G30800	1
AT5G13790	AT4G30935	1
AT5G13790	AT4G30940	1
AT5G13790	AT4G30950	1
AT5G13790	AT4G30970	1
AT5G13790	AT4G30996	1
AT5G13790	AT4G31340	1
AT5G13790	AT4G31380	1
AT5G13790	AT4G31410	1
AT5G13790	AT4G31760	1
AT5G13790	AT4G31870	1
AT5G13790	AT4G31960	1
AT5G13790	AT4G31980	1
AT5G13790	AT4G32020	1
AT5G13790	AT4G32290	1
AT5G13790	AT4G32300	1
AT5G13790	AT4G32340	1
AT5G13790	AT4G32400	1
AT5G13790	AT4G32460	1
AT5G13790	AT4G32480	1
AT5G13790	AT4G32790	1
AT5G13790	AT4G32870	1
AT5G13790	AT4G32940	1
AT5G13790	AT4G33080	1
AT5G13790	AT4G33220	1
AT5G13790	AT4G33300	1
AT5G13790	AT4G33430	1
AT5G13790	AT4G33440	1
AT5G13790	AT4G33625	1
AT5G13790	AT4G33770	1
AT5G13790	AT4G33945	1
AT5G13790	AT4G33950	1
AT5G13790	AT4G34050	1
AT5G13790	AT4G34131	1
AT5G13790	AT4G34135	1
AT5G13790	AT4G34230	1
AT5G13790	AT4G34400	1
AT5G13790	AT4G34480	1
AT5G13790	AT4G34490	1
AT5G13790	AT4G34540	1
AT5G13790	AT4G34710	1
AT5G13790	AT4G34740	1
AT5G13790	AT4G34790	1
AT5G13790	AT4G34800	1
AT5G13790	AT4G34870	1
AT5G13790	AT4G34900	1
AT5G13790	AT4G34950	1
AT5G13790	AT4G34960	1
AT5G13790	AT4G34980	1
AT5G13790	AT4G35070	1
AT5G13790	AT4G35090	1
AT5G13790	AT4G35100	1
AT5G13790	AT4G35110	1
AT5G13790	AT4G35180	1
AT5G13790	AT4G35190	1
AT5G13790	AT4G35510	1
AT5G13790	AT4G35620	1
AT5G13790	AT4G35720	1
AT5G13790	AT4G35750	1
AT5G13790	AT4G35780	1
AT5G13790	AT4G36000	1
AT5G13790	AT4G36030	1
AT5G13790	AT4G36040	1
AT5G13790	AT4G36050	1
AT5G13790	AT4G36170	1
AT5G13790	AT4G36220	1
AT5G13790	AT4G36250	1
AT5G13790	AT4G36360	1
AT5G13790	AT4G36520	1
AT5G13790	AT4G36670	1
AT5G13790	AT4G36700	1
AT5G13790	AT4G36890	1
AT5G13790	AT4G36910	1
AT5G13790	AT4G36925	1
AT5G13790	AT4G36970	1
AT5G13790	AT4G37070	1
AT5G13790	AT4G37080	1
AT5G13790	AT4G37240	1
AT5G13790	AT4G37250	1
AT5G13790	AT4G37320	1
AT5G13790	AT4G37390	1
AT5G13790	AT4G37460	1
AT5G13790	AT4G37470	1
AT5G13790	AT4G37540	1
AT5G13790	AT4G37550	1
AT5G13790	AT4G37580	1
AT5G13790	AT4G37610	1
AT5G13790	AT4G37620	1
AT5G13790	AT4G37670	1
AT5G13790	AT4G37800	1
AT5G13790	AT4G37880	1
AT5G13790	AT4G37910	1
AT5G13790	AT4G37950	1
AT5G13790	AT4G38190	1
AT5G13790	AT4G38430	1
AT5G13790	AT4G38470	1
AT5G13790	AT4G38520	1
AT5G13790	AT4G38630	1
AT5G13790	AT4G38680	1
AT5G13790	AT4G38710	1
AT5G13790	AT4G38940	1
AT5G13790	AT4G38970	1
AT5G13790	AT4G39040	1
AT5G13790	AT4G39090	1
AT5G13790	AT4G39100	1
AT5G13790	AT4G39270	1
AT5G13790	AT4G39350	1
AT5G13790	AT4G39390	1
AT5G13790	AT4G39400	1
AT5G13790	AT4G39510	1
AT5G13790	AT4G39520	1
AT5G13790	AT4G39800	1
AT5G13790	AT4G39840	1
AT5G13790	AT4G40020	1
AT5G13790	AT4G40040	1
AT5G13790	AT4G40042	1
AT5G13790	AT5G01040	1
AT5G13790	AT5G01090	1
AT5G13790	AT5G01100	1
AT5G13790	AT5G01190	1
AT5G13790	AT5G01215	1
AT5G13790	AT5G01410	1
AT5G13790	AT5G01520	1
AT5G13790	AT5G01530	1
AT5G13790	AT5G01540	1
AT5G13790	AT5G01600	1
AT5G13790	AT5G01720	1
AT5G13790	AT5G01730	1
AT5G13790	AT5G01810	1
AT5G13790	AT5G01830	1
AT5G13790	AT5G01880	1
AT5G13790	AT5G01950	1
AT5G13790	AT5G02180	1
AT5G13790	AT5G02190	1
AT5G13790	AT5G02220	1
AT5G13790	AT5G02450	1
AT5G13790	AT5G02490	1
AT5G13790	AT5G02760	1
AT5G13790	AT5G02890	1
AT5G13790	AT5G02900	1
AT5G13790	AT5G03100	1
AT5G13790	AT5G03140	1
AT5G13790	AT5G03280	1
AT5G13790	AT5G03560	1
AT5G13790	AT5G03630	1
AT5G13790	AT5G03700	1
AT5G13790	AT5G03760	1
AT5G13790	AT5G03890	1
AT5G13790	AT5G04490	1
AT5G13790	AT5G04500	1
AT5G13790	AT5G04770	1
AT5G13790	AT5G04940	1
AT5G13790	AT5G05110	1
AT5G13790	AT5G05140	1
AT5G13790	AT5G05180	1
AT5G13790	AT5G05190	1
AT5G13790	AT5G05230	1
AT5G13790	AT5G05250	1
AT5G13790	AT5G05320	1
AT5G13790	AT5G05430	1
AT5G13790	AT5G05590	1
AT5G13790	AT5G05600	1
AT5G13790	AT5G05690	1
AT5G13790	AT5G05820	1
AT5G13790	AT5G06130	1
AT5G13790	AT5G06140	1
AT5G13790	AT5G06390	1
AT5G13790	AT5G06440	1
AT5G13790	AT5G06570	1
AT5G13790	AT5G06700	1
AT5G13790	AT5G06870	1
AT5G13790	AT5G06980	1
AT5G13790	AT5G07010	1
AT5G13790	AT5G07020	1
AT5G13790	AT5G07240	1
AT5G13790	AT5G07270	1
AT5G13790	AT5G07360	1
AT5G13790	AT5G07370	1
AT5G13790	AT5G07440	1
AT5G13790	AT5G07620	1
AT5G13790	AT5G07675	1
AT5G13790	AT5G07770	1
AT5G13790	AT5G07800	1
AT5G13790	AT5G07830	1
AT5G13790	AT5G07920	1
AT5G13790	AT5G07980	1
AT5G13790	AT5G07990	1
AT5G13790	AT5G08080	1
AT5G13790	AT5G08640	1
AT5G13790	AT5G08770	1
AT5G13790	AT5G09440	1
AT5G13790	AT5G10100	1
AT5G13790	AT5G10150	1
AT5G13790	AT5G10170	1
AT5G13790	AT5G10290	1
AT5G13790	AT5G10560	1
AT5G13790	AT5G10740	1
AT5G13790	AT5G10860	1
AT5G13790	AT5G10870	1
AT5G13790	AT5G11000	1
AT5G13790	AT5G11070	1
AT5G13790	AT5G11140	1
AT5G13790	AT5G11160	1
AT5G13790	AT5G11230	1
AT5G13790	AT5G11310	1
AT5G13790	AT5G11325	1
AT5G13790	AT5G11360	1
AT5G13790	AT5G11380	1
AT5G13790	AT5G11420	1
AT5G13790	AT5G11530	1
AT5G13790	AT5G11650	1
AT5G13790	AT5G11670	1
AT5G13790	AT5G11730	1
AT5G13790	AT5G11740	1
AT5G13790	AT5G11950	1
AT5G13790	AT5G12440	1
AT5G13790	AT5G12860	1
AT5G13790	AT5G12890	1
AT5G13790	AT5G13100	1
AT5G13790	AT5G13170	1
AT5G13790	AT5G13220	1
AT5G13790	AT5G13280	1
AT5G13790	AT5G13290	1
AT5G13790	AT5G13360	1
AT5G13790	AT5G13400	1
AT5G13790	AT5G13590	1
AT5G13790	AT5G13630	1
AT5G13790	AT5G13710	1
AT5G13790	AT5G13750	1
AT5G13790	AT5G13760	1
AT5G13790	AT5G14000	1
AT5G13790	AT5G14080	1
AT5G13790	AT5G14120	1
AT5G13790	AT5G14200	1
AT5G13790	AT5G14370	1
AT5G13790	AT5G14420	1
AT5G13790	AT5G14550	1
AT5G13790	AT5G14570	1
AT5G13790	AT5G14640	1
AT5G13790	AT5G14740	1
AT5G13790	AT5G14780	1
AT5G13790	AT5G14800	1
AT5G13790	AT5G15060	1
AT5G13790	AT5G15230	1
AT5G13790	AT5G15320	1
AT5G13790	AT5G15350	1
AT5G13790	AT5G15410	1
AT5G13790	AT5G15420	1
AT5G13790	AT5G15860	1
AT5G13790	AT5G15950	1
AT5G13790	AT5G16000	1
AT5G13790	AT5G16010	1
AT5G13790	AT5G16030	1
AT5G13790	AT5G16110	1
AT5G13790	AT5G16150	1
AT5G13790	AT5G16190	1
AT5G13790	AT5G16380	1
AT5G13790	AT5G16730	1
AT5G13790	AT5G16880	1
AT5G13790	AT5G16970	1
AT5G13790	AT5G17040	1
AT5G13790	AT5G17160	1
AT5G13790	AT5G17310	1
AT5G13790	AT5G17460	1
AT5G13790	AT5G17980	1
AT5G13790	AT5G18130	1
AT5G13790	AT5G18460	1
AT5G13790	AT5G18590	1
AT5G13790	AT5G18630	1
AT5G13790	AT5G18640	1
AT5G13790	AT5G18670	1
AT5G13790	AT5G18840	1
AT5G13790	AT5G19040	1
AT5G13790	AT5G19090	1
AT5G13790	AT5G19095	1
AT5G13790	AT5G19100	1
AT5G13790	AT5G19120	1
AT5G13790	AT5G19190	1
AT5G13790	AT5G19290	1
AT5G13790	AT5G19440	1
AT5G13790	AT5G19820	1
AT5G13790	AT5G20190	1
AT5G13790	AT5G20250	1
AT5G13790	AT5G20540	1
AT5G13790	AT5G20700	1
AT5G13790	AT5G20900	1
AT5G13790	AT5G21105	1
AT5G13790	AT5G21280	1
AT5G13790	AT5G21482	1
AT5G13790	AT5G21940	1
AT5G13790	AT5G21990	1
AT5G13790	AT5G22500	1
AT5G13790	AT5G22740	1
AT5G13790	AT5G22940	1
AT5G13790	AT5G23020	1
AT5G13790	AT5G23210	1
AT5G13790	AT5G23250	1
AT5G13790	AT5G23330	1
AT5G13790	AT5G23730	1
AT5G13790	AT5G23850	1
AT5G13790	AT5G23860	1
AT5G13790	AT5G23870	1
AT5G13790	AT5G24000	1
AT5G13790	AT5G24010	1
AT5G13790	AT5G24470	1
AT5G13790	AT5G24530	1
AT5G13790	AT5G24830	1
AT5G13790	AT5G24870	1
AT5G13790	AT5G24910	1
AT5G13790	AT5G24990	1
AT5G13790	AT5G25020	1
AT5G13790	AT5G25040	1
AT5G13790	AT5G25170	1
AT5G13790	AT5G25180	1
AT5G13790	AT5G25210	1
AT5G13790	AT5G25280	1
AT5G13790	AT5G25620	1
AT5G13790	AT5G26790	1
AT5G13790	AT5G26940	1
AT5G13790	AT5G27320	1
AT5G13790	AT5G27340	1
AT5G13790	AT5G27360	1
AT5G13790	AT5G27420	1
AT5G13790	AT5G28540	1
AT5G13790	AT5G35770	1
AT5G13790	AT5G36970	1
AT5G13790	AT5G38410	1
AT5G13790	AT5G38520	1
AT5G13790	AT5G38610	1
AT5G13790	AT5G39040	1
AT5G13790	AT5G39240	1
AT5G13790	AT5G40170	1
AT5G13790	AT5G40340	1
AT5G13790	AT5G40460	1
AT5G13790	AT5G40470	1
AT5G13790	AT5G40800	1
AT5G13790	AT5G41050	1
AT5G13790	AT5G41100	1
AT5G13790	AT5G41380	1
AT5G13790	AT5G42020	1
AT5G13790	AT5G42090	1
AT5G13790	AT5G42650	1
AT5G13790	AT5G44590	1
AT5G13790	AT5G44910	1
AT5G13790	AT5G45100	1
AT5G13790	AT5G45110	1
AT5G13790	AT5G45307	1
AT5G13790	AT5G45310	1
AT5G13790	AT5G45340	1
AT5G13790	AT5G45350	1
AT5G13790	AT5G45500	1
AT5G13790	AT5G45650	1
AT5G13790	AT5G45660	1
AT5G13790	AT5G45800	1
AT5G13790	AT5G46330	1
AT5G13790	AT5G46570	1
AT5G13790	AT5G46720	1
AT5G13790	AT5G46790	1
AT5G13790	AT5G47010	1
AT5G13790	AT5G47060	1
AT5G13790	AT5G47180	1
AT5G13790	AT5G47330	1
AT5G13790	AT5G47380	1
AT5G13790	AT5G47500	1
AT5G13790	AT5G47520	1
AT5G13790	AT5G47570	1
AT5G13790	AT5G48200	1
AT5G13790	AT5G48385	1
AT5G13790	AT5G48800	1
AT5G13790	AT5G48850	1
AT5G13790	AT5G48930	1
AT5G13790	AT5G49100	1
AT5G13790	AT5G49130	1
AT5G13790	AT5G49350	1
AT5G13790	AT5G49360	1
AT5G13790	AT5G49480	1
AT5G13790	AT5G49510	1
AT5G13790	AT5G49550	1
AT5G13790	AT5G49700	1
AT5G13790	AT5G49730	1
AT5G13790	AT5G50090	1
AT5G13790	AT5G50210	1
AT5G13790	AT5G50360	1
AT5G13790	AT5G51040	1
AT5G13790	AT5G51070	1
AT5G13790	AT5G51110	1
AT5G13790	AT5G51120	1
AT5G13790	AT5G51260	1
AT5G13790	AT5G51330	1
AT5G13790	AT5G51560	1
AT5G13790	AT5G51760	1
AT5G13790	AT5G51845	1
AT5G13790	AT5G52060	1
AT5G13790	AT5G52120	1
AT5G13790	AT5G52310	1
AT5G13790	AT5G52540	1
AT5G13790	AT5G52900	1
AT5G13790	AT5G53120	1
AT5G13790	AT5G53150	1
AT5G13790	AT5G53160	1
AT5G13790	AT5G53400	1
AT5G13790	AT5G53410	1
AT5G13790	AT5G53450	1
AT5G13790	AT5G53830	1
AT5G13790	AT5G53890	1
AT5G13790	AT5G53900	1
AT5G13790	AT5G54700	1
AT5G13790	AT5G55180	1
AT5G13790	AT5G55470	1
AT5G13790	AT5G55700	1
AT5G13790	AT5G55860	1
AT5G13790	AT5G56030	1
AT5G13790	AT5G56150	1
AT5G13790	AT5G56220	1
AT5G13790	AT5G56230	1
AT5G13790	AT5G56260	1
AT5G13790	AT5G56350	1
AT5G13790	AT5G56530	1
AT5G13790	AT5G56980	1
AT5G13790	AT5G57030	1
AT5G13790	AT5G57100	1
AT5G13790	AT5G57120	1
AT5G13790	AT5G57130	1
AT5G13790	AT5G57180	1
AT5G13790	AT5G57340	1
AT5G13790	AT5G57550	1
AT5G13790	AT5G57570	1
AT5G13790	AT5G57670	1
AT5G13790	AT5G57685	1
AT5G13790	AT5G57700	1
AT5G13790	AT5G57710	1
AT5G13790	AT5G57785	1
AT5G13790	AT5G57815	1
AT5G13790	AT5G57960	1
AT5G13790	AT5G58140	1
AT5G13790	AT5G58170	1
AT5G13790	AT5G58350	1
AT5G13790	AT5G58430	1
AT5G13790	AT5G58530	1
AT5G13790	AT5G58560	1
AT5G13790	AT5G58620	1
AT5G13790	AT5G58650	1
AT5G13790	AT5G58840	1
AT5G13790	AT5G58900	1
AT5G13790	AT5G59030	1
AT5G13790	AT5G59050	1
AT5G13790	AT5G59385	1
AT5G13790	AT5G59540	1
AT5G13790	AT5G59580	1
AT5G13790	AT5G59600	1
AT5G13790	AT5G59730	1
AT5G13790	AT5G59740	1
AT5G13790	AT5G59750	1
AT5G13790	AT5G59790	1
AT5G13790	AT5G59910	1
AT5G13790	AT5G59960	1
AT5G13790	AT5G59970	1
AT5G13790	AT5G60190	1
AT5G13790	AT5G60210	1
AT5G13790	AT5G60400	1
AT5G13790	AT5G60540	1
AT5G13790	AT5G60570	1
AT5G13790	AT5G60580	1
AT5G13790	AT5G60680	1
AT5G13790	AT5G60710	1
AT5G13790	AT5G60790	1
AT5G13790	AT5G60840	1
AT5G13790	AT5G61100	1
AT5G13790	AT5G61440	1
AT5G13790	AT5G61520	1
AT5G13790	AT5G61530	1
AT5G13790	AT5G61960	1
AT5G13790	AT5G61970	1
AT5G13790	AT5G62070	1
AT5G13790	AT5G62130	1
AT5G13790	AT5G62220	1
AT5G13790	AT5G62230	1
AT5G13790	AT5G62350	1
AT5G13790	AT5G62390	1
AT5G13790	AT5G62400	1
AT5G13790	AT5G62490	1
AT5G13790	AT5G62560	1
AT5G13790	AT5G62720	1
AT5G13790	AT5G62730	1
AT5G13790	AT5G62880	1
AT5G13790	AT5G62930	1
AT5G13790	AT5G63050	1
AT5G13790	AT5G63060	1
AT5G13790	AT5G63090	1
AT5G13790	AT5G63370	1
AT5G13790	AT5G63520	1
AT5G13790	AT5G63770	1
AT5G13790	AT5G64030	1
AT5G13790	AT5G64080	1
AT5G13790	AT5G64330	1
AT5G13790	AT5G64410	1
AT5G13790	AT5G64550	1
AT5G13790	AT5G64660	1
AT5G13790	AT5G64735	1
AT5G13790	AT5G64740	1
AT5G13790	AT5G64850	1
AT5G13790	AT5G65030	1
AT5G13790	AT5G65040	1
AT5G13790	AT5G65110	1
AT5G13790	AT5G65380	1
AT5G13790	AT5G65430	1
AT5G13790	AT5G65630	1
AT5G13790	AT5G65650	1
AT5G13790	AT5G65910	1
AT5G13790	AT5G65920	1
AT5G13790	AT5G66200	1
AT5G13790	AT5G66210	1
AT5G13790	AT5G66580	1
AT5G13790	AT5G66610	1
AT5G13790	AT5G66880	1
AT5G13790	AT5G66920	1
AT5G13790	AT5G67070	1
AT5G13790	AT5G67180	1
AT5G13790	AT5G67280	1
AT5G13790	AT5G67290	1
AT5G13790	AT5G67370	1
AT5G13790	AT5G67440	1
AT5G13790	AT5G67480	1
AT5G13790	AT5G67560	1
AT5G13790	AT1G49720	1
AT5G13790	AT3G24650	1
AT5G13790	AT2G40220	1
AT5G13790	AT1G51700	1
AT5G13790	AT3G21270	1
AT5G13790	AT4G18960	1
AT5G13790	AT3G58780	1
AT5G13790	AT1G17310	1
AT5G13790	AT3G57230	1
AT5G13790	AT3G57390	1
AT5G13790	AT4G22950	1
AT5G13790	AT2G45660	1
AT5G13790	AT4G37940	1
AT5G13790	AT2G22540	1
AT5G13790	AT4G24540	1
AT5G13790	AT5G10140	1
AT5G13790	AT2G03710	1
AT5G13790	AT5G65050	1
AT5G13790	AT5G23260	1
AT5G13790	AT1G65330	1
AT5G13790	AT3G02310	1
AT5G13790	AT2G14210	1
AT5G13790	AT2G42830	1
AT5G13790	AT3G04100	1
AT5G13790	AT5G65080	1
AT5G13790	AT5G65060	1
AT5G13790	AT5G60910	1
AT5G13790	AT1G52890	1
AT5G13790	AT4G00730	1
AT5G13790	AT4G36920	1
AT5G13790	AT3G54340	1
AT5G13790	AT2G28350	1
AT5G13790	AT1G34310	1
AT5G13790	AT1G19220	1
AT5G13790	AT2G33860	1
AT5G13790	AT5G60450	1
AT5G13790	AT1G19850	1
AT5G13790	AT1G30330	1
AT5G13790	AT5G58080	1
AT5G13790	AT1G02230	1
AT5G13790	AT1G04445	1
AT5G13790	AT1G06160	1
AT5G13790	AT1G07520	1
AT5G13790	AT1G09030	1
AT5G13790	AT1G14600	1
AT5G13790	AT1G14920	1
AT5G13790	AT1G15100	1
AT5G13790	AT1G18470	1
AT5G13790	AT1G21910	1
AT5G13790	AT1G25550	1
AT5G13790	AT1G25560	1
AT5G13790	AT1G26610	1
AT5G13790	AT1G26790	1
AT5G13790	AT1G26960	1
AT5G13790	AT1G27050	1
AT5G13790	AT1G28360	1
AT5G13790	AT1G30810	1
AT5G13790	AT1G32510	1
AT5G13790	AT1G33060	1
AT5G13790	AT1G33240	1
AT5G13790	AT1G34370	1
AT5G13790	AT1G35560	1
AT5G13790	AT1G44830	1
AT5G13790	AT5G08790	1
AT5G13790	AT5G41315	1
AT5G13790	AT1G69010	1
AT5G13790	AT4G21340	1
AT5G13790	AT4G14410	1
AT5G13790	AT4G28811	1
AT5G13790	AT1G51140	1
AT5G13790	AT1G05805	1
