TF	Gene	Score
MYOD1	HDAC10	1
MYOD1	HDDC3	1
MYOD1	HES5	1
MYOD1	HINT2	1
MYOD1	HSP90AA1	1
MYOD1	IKZF1	1
MYOD1	INF2	1
MYOD1	ISCA1	1
MYOD1	ITGA7	1
MYOD1	JMJD8	1
MYOD1	KDM6B	1
MYOD1	KIAA0182	1
MYOD1	KIAA0664	1
MYOD1	KIFC2	1
MYOD1	KISS1R	1
MYOD1	KLHL32	1
MYOD1	KRTAP17-1	1
MYOD1	LAMP1	1
MYOD1	LFNG	1
MYOD1	LMF1	1
MYOD1	LRDD	1
MYOD1	LRRC26	1
MYOD1	LRRC45	1
MYOD1	LSP1	1
MYOD1	LZTS2	1
MYOD1	MAF1	1
MYOD1	MAMDC4	1
MYOD1	MAP2K3	1
MYOD1	MARCH9	1
MYOD1	MAZ	1
MYOD1	MDGA1	1
MYOD1	MEF2D	1
MYOD1	METRN	1
MYOD1	MFNG	1
MYOD1	MFSD3	1
MYOD1	MGAT1	1
MYOD1	MGAT4B	1
MYOD1	MRPS17	1
MYOD1	MRPS34	1
MYOD1	MYO1C	1
MYOD1	NAT8L	1
MYOD1	NCOR1	1
MYOD1	NDUFAF3	1
MYOD1	NETO2	1
MYOD1	NFATC1	1
MYOD1	NFKBIE	1
MYOD1	NPDC1	1
MYOD1	NR1D1	1
MYOD1	NRARP	1
MYOD1	NSMCE4A	1
MYOD1	NUBP2	1
MYOD1	NUDT22	1
MYOD1	P2RY11	1
MYOD1	PAOX	1
MYOD1	PCYT2	1
MYOD1	PEX10	1
MYOD1	PEX3	1
MYOD1	PGPEP1	1
MYOD1	PHPT1	1
MYOD1	PIGL	1
MYOD1	PITX3	1
MYOD1	PKN1	1
MYOD1	PLCD3	1
MYOD1	PLEC	1
MYOD1	PMM2	1
MYOD1	PPAN	1
MYOD1	PPAN-P2RY11	1
MYOD1	PPID	1
MYOD1	PPP1R1B	1
MYOD1	PRDX2	1
MYOD1	PRRT2	1
MYOD1	PSD4	1
MYOD1	PSMD2	1
MYOD1	PTPN6	1
MYOD1	PTPRCAP	1
MYOD1	PUSL1	1
MYOD1	RAB3IP	1
MYOD1	RASGEF1B	1
MYOD1	RASSF2	1
MYOD1	RBM38	1
MYOD1	RGS14	1
MYOD1	RHBDL1	1
MYOD1	RNF208	1
MYOD1	RNPEPL1	1
MYOD1	RORC	1
MYOD1	RPS5	1
MYOD1	SBF1	1
MYOD1	SCNN1D	1
MYOD1	SDF4	1
MYOD1	SEC14L5	1
MYOD1	SEMA3B	1
MYOD1	SF3B14	1
MYOD1	SFMBT2	1
MYOD1	SGMS1	1
MYOD1	SH3BP1	1
MYOD1	SH3BP2	1
MYOD1	SH3YL1	1
MYOD1	SIPA1	1
MYOD1	SIRT7	1
MYOD1	SLC16A3	1
MYOD1	SLC25A22	1
MYOD1	SLC34A3	1
MYOD1	SLC7A1	1
MYOD1	SNRPG	1
MYOD1	SOX8	1
MYOD1	SPAG8	1
MYOD1	SPSB3	1
MYOD1	STARD7	1
MYOD1	STRA13	1
MYOD1	STUB1	1
MYOD1	SUN2	1
MYOD1	SYNGR2	1
MYOD1	TACC3	1
MYOD1	TCEA2	1
MYOD1	TFDP1	1
MYOD1	TFEB	1
MYOD1	TIGD5	1
MYOD1	TMC6	1
MYOD1	TMC8	1
MYOD1	TMEM129	1
MYOD1	TMEM186	1
MYOD1	TMEM204	1
MYOD1	TMEM38A	1
MYOD1	TMEM48	1
MYOD1	TMEM80	1
MYOD1	TNFRSF14	1
MYOD1	TNFRSF18	1
MYOD1	TNFRSF4	1
MYOD1	TP53BP1	1
MYOD1	TP53I3	1
MYOD1	TP73	1
MYOD1	TRAF7	1
MYOD1	TRIM3	1
MYOD1	TRIM59	1
MYOD1	TRPT1	1
MYOD1	TSPAN31	1
MYOD1	TUBB2C	1
MYOD1	TUBGCP5	1
MYOD1	TUBGCP6	1
MYOD1	TWF2	1
MYOD1	UBE2J2	1
MYOD1	UNC45A	1
MYOD1	USP36	1
MYOD1	VEGFB	1
MYOD1	WDR20	1
MYOD1	WDR24	1
MYOD1	WDR8	1
MYOD1	WDR90	1
MYOD1	YY1AP1	1
MYOD1	ZBTB7A	1
MYOD1	ZBTB7B	1
MYOD1	ZC3H12A	1
MYOD1	ZKSCAN1	1
MYOD1	ZMIZ2	1
MYOD1	ZNF167	1
MYOD1	ZNF512B	1
MYOD1	ZNF581	1
MYOG	ACAP3	1
MYOG	ADORA2A	1
MYOG	AKT1	1
MYOG	AMDHD2	1
MYOG	ANKRD13B	1
MYOG	ARID3A	1
MYOG	ATP6V0B	1
MYOG	ATP6V0C	1
MYOG	ATXN7L2	1
MYOG	B3GNTL1	1
MYOG	B4GALT2	1
MYOG	BCL9L	1
MYOG	BZRAP1	1
MYOG	C14ORF43	1
MYOG	C14ORF80	1
MYOG	C16ORF42	1
MYOG	C19ORF23	1
MYOG	C19ORF24	1
MYOG	C1ORF86	1
MYOG	C6ORF108	1
MYOG	C9ORF169	1
MYOG	CAPN10	1
MYOG	CCDC78	1
MYOG	CDC42BPG	1
MYOG	CEND1	1
MYOG	CIRBP	1
MYOG	CRIP1	1
MYOG	CRIP2	1
MYOG	CTSD	1
MYOG	CYHR1	1
MYOG	DALRD3	1
MYOG	DEAF1	1
MYOG	DPH2	1
MYOG	DUSP28	1
MYOG	ECHS1	1
MYOG	EEF1D	1
MYOG	EME2	1
MYOG	ESRP2	1
MYOG	FAM173A	1
MYOG	FAM195A	1
MYOG	FASN	1
MYOG	FGFRL1	1
MYOG	FMNL1	1
MYOG	GIT1	1
MYOG	GNPTG	1
MYOG	GPR17	1
MYOG	GRIFIN	1
MYOG	HAGHL	1
MYOG	HDAC10	1
MYOG	HES5	1
MYOG	INF2	1
MYOG	JMJD8	1
MYOG	KDM6B	1
MYOG	KIAA0182	1
MYOG	LAMP1	1
MYOG	LFNG	1
MYOG	LRDD	1
MYOG	LRRC26	1
MYOG	LRRC45	1
MYOG	LSP1	1
MYOG	LZTS2	1
MYOG	MAF1	1
MYOG	MAMDC4	1
MYOG	MAP2K3	1
MYOG	MARCH9	1
MYOG	METRN	1
MYOG	MRPS34	1
MYOG	NDUFAF3	1
MYOG	NFATC1	1
MYOG	NFKBIE	1
MYOG	NR1D1	1
MYOG	NRARP	1
MYOG	NUBP2	1
MYOG	PAOX	1
MYOG	PCYT2	1
MYOG	PEX10	1
MYOG	PHPT1	1
MYOG	PKN1	1
MYOG	PLEC	1
MYOG	PSD4	1
MYOG	PTPN6	1
MYOG	PTPRCAP	1
MYOG	PUSL1	1
MYOG	RASSF2	1
MYOG	RHBDL1	1
MYOG	RNF208	1
MYOG	RNPEPL1	1
MYOG	RORC	1
MYOG	SBF1	1
MYOG	SCNN1D	1
MYOG	SDF4	1
MYOG	SH3BP1	1
MYOG	SH3BP2	1
MYOG	SIPA1	1
MYOG	SIRT7	1
MYOG	SLC16A3	1
MYOG	SLC25A22	1
MYOG	SLC34A3	1
MYOG	SPSB3	1
MYOG	STRA13	1
MYOG	STUB1	1
MYOG	SUN2	1
MYOG	TACC3	1
MYOG	TCEA2	1
MYOG	TFDP1	1
MYOG	TIGD5	1
MYOG	TMC6	1
MYOG	TMC8	1
MYOG	TMEM129	1
MYOG	TMEM204	1
MYOG	TMEM80	1
MYOG	TNFRSF18	1
MYOG	TNFRSF4	1
MYOG	TRAF7	1
MYOG	TSPAN31	1
MYOG	TUBB2C	1
MYOG	TUBGCP5	1
MYOG	TUBGCP6	1
MYOG	UBE2J2	1
MYOG	WDR90	1
MYOG	YY1AP1	1
MYOG	ZBTB7B	1
MYOG	ZC3H12A	1
MYOG	ZMIZ2	1
MZF1	ABHD14A	1
MZF1	ABHD14B	1
MZF1	ACAP3	1
MZF1	ADM	1
MZF1	AHDC1	1
MZF1	AHNAK	1
MZF1	AKT1	1
MZF1	AKT3	1
MZF1	ANP32A	1
MZF1	ARHGEF2	1
MZF1	ARHGEF25	1
MZF1	ARID3A	1
MZF1	ATN1	1
MZF1	ATP5D	1
MZF1	ATXN7L3	1
MZF1	BAHD1	1
MZF1	BAI2	1
MZF1	BCL11B	1
MZF1	BCL9L	1
MZF1	BCOR	1
MZF1	BRD2	1
MZF1	BZRAP1	1
MZF1	C14ORF80	1
MZF1	C16ORF53	1
MZF1	C17ORF49	1
MZF1	C17ORF91	1
MZF1	C19ORF23	1
MZF1	C19ORF24	1
MZF1	CA11	1
MZF1	CACNB3	1
MZF1	CBX4	1
MZF1	CBX8	1
MZF1	CCDC106	1
MZF1	CCL18	1
MZF1	CCND2	1
MZF1	CDK5	1
MZF1	CHD4	1
MZF1	CHD8	1
MZF1	CIC	1
MZF1	CKB	1
MZF1	CLCF1	1
MZF1	CRIP1	1
MZF1	CRIP2	1
MZF1	CSAD	1
MZF1	CUTA	1
MZF1	DBP	1
MZF1	DTX3	1
MZF1	EFNA3	1
MZF1	EFNA4	1
MZF1	EGR1	1
MZF1	ENO3	1
MZF1	ERF	1
MZF1	FAM100B	1
MZF1	FAM53C	1
MZF1	FBXL8	1
MZF1	FIZ1	1
MZF1	FKBP2	1
MZF1	FLJ45983	1
MZF1	FMNL1	1
MZF1	FOXB1	1
MZF1	GABARAP	1
MZF1	GALE	1
MZF1	GATA3	1
MZF1	GIT1	1
MZF1	GLI1	1
MZF1	GNAS	1
MZF1	GRIFIN	1
MZF1	HDAC7	1
MZF1	HIST1H2AH	1
MZF1	HIST1H4I	1
MZF1	HMGA1	1
MZF1	HOXB3	1
MZF1	HOXB4	1
MZF1	HOXC8	1
MZF1	HOXC9	1
MZF1	HSD17B8	1
MZF1	INHBE	1
MZF1	IRF2BPL	1
MZF1	IRS1	1
MZF1	ISYNA1	1
MZF1	ITGA5	1
MZF1	JUNB	1
MZF1	KDM2A	1
MZF1	KDM6B	1
MZF1	KIAA0182	1
MZF1	KISS1R	1
MZF1	KLF16	1
MZF1	KLF6	1
MZF1	LDB1	1
MZF1	LENEP	1
MZF1	LFNG	1
MZF1	LRDD	1
MZF1	LYL1	1
MZF1	MAP7D1	1
MZF1	MAZ	1
MZF1	MEF2D	1
MZF1	MIDN	1
MZF1	MLL	1
MZF1	MLL5	1
MZF1	MLLT6	1
MZF1	MNT	1
MZF1	MRPL14	1
MZF1	MSL1	1
MZF1	MYST4	1
MZF1	NAB2	1
MZF1	NEU4	1
MZF1	NFATC1	1
MZF1	NFIC	1
MZF1	NFKBIE	1
MZF1	NR1D1	1
MZF1	PCBP4	1
MZF1	PER1	1
MZF1	PFN1	1
MZF1	PHF15	1
MZF1	PHF21A	1
MZF1	PLCB3	1
MZF1	PLEC	1
MZF1	PLEKHG2	1
MZF1	PLEKHH3	1
MZF1	PNPLA2	1
MZF1	POU2F1	1
MZF1	PPP1R14B	1
MZF1	PRRT2	1
MZF1	PTPN6	1
MZF1	PURA	1
MZF1	RABGAP1	1
MZF1	RARA	1
MZF1	RARG	1
MZF1	RASGRP2	1
MZF1	RCOR2	1
MZF1	RNF167	1
MZF1	RPLP2	1
MZF1	RREB1	1
MZF1	RXRB	1
MZF1	S100A5	1
MZF1	SH2B3	1
MZF1	SHKBP1	1
MZF1	SIN3A	1
MZF1	SIPA1	1
MZF1	SLC25A22	1
MZF1	SLC34A3	1
MZF1	SLC39A7	1
MZF1	SLC4A2	1
MZF1	SNAPC2	1
MZF1	SYNGAP1	1
MZF1	TCF7L2	1
MZF1	TCTEX1D4	1
MZF1	THRA	1
MZF1	TLE3	1
MZF1	TMC6	1
MZF1	TMC8	1
MZF1	TMEM63B	1
MZF1	TNFRSF18	1
MZF1	TNRC18	1
MZF1	TRADD	1
MZF1	TRAPPC3	1
MZF1	TRMT61A	1
MZF1	TSPAN31	1
MZF1	TWF2	1
MZF1	UBTF	1
MZF1	UFSP1	1
MZF1	VEGFB	1
MZF1	VGF	1
MZF1	WDR81	1
MZF1	WNK1	1
MZF1	WNT1	1
MZF1	ZBTB26	1
MZF1	ZBTB7A	1
MZF1	ZBTB7B	1
MZF1	ZFP36	1
MZF1	ZNF219	1
MZF1	ZNF238	1
MZF1	ZNF24	1
MZF1	ZNF385A	1
MZF1	ZNF524	1
MZF1	ZNF740	1
NF1	A1BG	1
NF1	ABCA2	1
NF1	ABCG1	1
NF1	ABHD8	1
NF1	ACAT1	1
NF1	ACLY	1
NF1	ACTR3	1
NF1	ADCY7	1
NF1	ADORA2A	1
NF1	AGXT2L2	1
NF1	AKT1	1
NF1	ALS2CL	1
NF1	ANKZF1	1
NF1	ARHGEF37	1
NF1	ARID3B	1
NF1	ARRB1	1
NF1	ARRDC1	1
NF1	ATG9A	1
NF1	ATP6V1H	1
NF1	BAI2	1
NF1	BATF	1
NF1	BAZ2A	1
NF1	BCL9L	1
NF1	BMF	1
NF1	C14ORF80	1
NF1	C17ORF91	1
NF1	C22ORF29	1
NF1	C9ORF139	1
NF1	C9ORF37	1
NF1	CCDC36	1
NF1	CCDC56	1
NF1	CCNE2	1
NF1	CDC27	1
NF1	CDK16	1
NF1	CEND1	1
NF1	CFL1	1
NF1	CHMP1B	1
NF1	CHRNB1	1
NF1	CIC	1
NF1	CISH	1
NF1	CLDN25	1
NF1	CNTD1	1
NF1	COMMD9	1
NF1	CPEB2	1
NF1	CPNE2	1
NF1	CPSF3L	1
NF1	CRIP1	1
NF1	CRIP2	1
NF1	CS	1
NF1	CTXN1	1
NF1	CYTH3	1
NF1	DDA1	1
NF1	DMAP1	1
NF1	DNAJC6	1
NF1	DNMT3A	1
NF1	EGR1	1
NF1	FAM102A	1
NF1	FAM158A	1
NF1	FAM166A	1
NF1	FAM175B	1
NF1	FAM179A	1
NF1	FAM69B	1
NF1	FGF11	1
NF1	FKBP2	1
NF1	FLNA	1
NF1	FMNL1	1
NF1	FUT7	1
NF1	FXYD2	1
NF1	GALT	1
NF1	GATAD2B	1
NF1	GCHFR	1
NF1	GFER	1
NF1	GINS3	1
NF1	GLTPD1	1
NF1	GNB1L	1
NF1	GPR61	1
NF1	GRIFIN	1
NF1	HBP1	1
NF1	HDAC7	1
NF1	HERC3	1
NF1	HERC5	1
NF1	HIC2	1
NF1	HOOK2	1
NF1	HOXA5	1
NF1	HOXA6	1
NF1	HOXA7	1
NF1	HYAL3	1
NF1	IFRD2	1
NF1	IGFALS	1
NF1	IGSF9	1
NF1	IL11RA	1
NF1	ITGB7	1
NF1	JUNB	1
NF1	KAZALD1	1
NF1	KIAA0182	1
NF1	KIAA0889	1
NF1	KIF21B	1
NF1	KLF6	1
NF1	LFNG	1
NF1	LMNA	1
NF1	LOC646498	1
NF1	LRDD	1
NF1	LSP1	1
NF1	LST1	1
NF1	LTB	1
NF1	MAGIX	1
NF1	MAPKAPK3	1
NF1	MBTPS2	1
NF1	METTL10	1
NF1	MIDN	1
NF1	MKNK2	1
NF1	MLL5	1
NF1	MLXIP	1
NF1	MNT	1
NF1	MPP2	1
NF1	MRPL34	1
NF1	MUS81	1
NF1	NAT6	1
NF1	NBPF1	1
NF1	NBPF3	1
NF1	NCOA3	1
NF1	NFATC1	1
NF1	NLRP1	1
NF1	NOXO1	1
NF1	NTF3	1
NF1	NUAK2	1
NF1	NXPH3	1
NF1	OPN1SW	1
NF1	PDGFB	1
NF1	PER1	1
NF1	PLEC	1
NF1	PLP2	1
NF1	POLA2	1
NF1	PPM1M	1
NF1	PPP1R14B	1
NF1	PRDM8	1
NF1	PROC	1
NF1	PTMA	1
NF1	PYROXD2	1
NF1	RARA	1
NF1	RASSF2	1
NF1	REPIN1	1
NF1	RFC2	1
NF1	RGS20	1
NF1	RHOC	1
NF1	RNF44	1
NF1	RNPEPL1	1
NF1	SAAL1	1
NF1	SBF1	1
NF1	SCN8A	1
NF1	SDC1	1
NF1	SEMA4B	1
NF1	SEPT9	1
NF1	SLAMF9	1
NF1	SLC25A22	1
NF1	SLC2A4RG	1
NF1	SLC34A3	1
NF1	SLC43A1	1
NF1	SLC9A3R1	1
NF1	SOAT1	1
NF1	SSU72	1
NF1	STX5	1
NF1	SYNGR3	1
NF1	TARBP2	1
NF1	TAS1R3	1
NF1	TCP11L1	1
NF1	TGIF2	1
NF1	TIMM44	1
NF1	TMC6	1
NF1	TMC8	1
NF1	TMEM102	1
NF1	TMIE	1
NF1	TNF	1
NF1	TOR2A	1
NF1	TRABD	1
NF1	TSPAN17	1
NF1	TUBB2C	1
NF1	TUFT1	1
NF1	TWF2	1
NF1	UNCX	1
NF1	USP22	1
NF1	VAMP2	1
NF1	VAPA	1
NF1	VEGFB	1
NF1	VIM	1
NF1	WBSCR17	1
NF1	WDR74	1
NF1	WDR81	1
NF1	XYLT1	1
NF1	ZAP70	1
NF1	ZBTB7B	1
NF1	ZDHHC18	1
NF1	ZEB2	1
NF1	ZNF530	1
NF1	ZNF536	1
NF1	ZNF641	1
NF1	ZW10	1
NFATC1	ADAMTS6	1
NFATC1	ADPGK	1
NFATC1	ADRBK1	1
NFATC1	AGAP2	1
NFATC1	ANKRD34A	1
NFATC1	ANXA6	1
NFATC1	ARHGEF2	1
NFATC1	ARID4B	1
NFATC1	ARID5B	1
NFATC1	ARL6IP5	1
NFATC1	ARPM1	1
NFATC1	ATN1	1
NFATC1	B4GALT3	1
NFATC1	BCL11B	1
NFATC1	BCL6	1
NFATC1	BCL9	1
NFATC1	BHLHE40	1
NFATC1	BRD2	1
NFATC1	BUB3	1
NFATC1	C10ORF140	1
NFATC1	C14ORF43	1
NFATC1	C14ORF80	1
NFATC1	C17ORF49	1
NFATC1	C17ORF75	1
NFATC1	CCND2	1
NFATC1	CDKN1B	1
NFATC1	CEP57L1	1
NFATC1	CRIP1	1
NFATC1	CSRNP1	1
NFATC1	CXCR4	1
NFATC1	DIXDC1	1
NFATC1	DUSP28	1
NFATC1	EGR1	1
NFATC1	ELK3	1
NFATC1	EOMES	1
NFATC1	ETV6	1
NFATC1	FAM192A	1
NFATC1	FASTKD5	1
NFATC1	FLI1	1
NFATC1	FOXB1	1
NFATC1	FOXJ3	1
NFATC1	FOXN3	1
NFATC1	FOXP1	1
NFATC1	FYB	1
NFATC1	FYN	1
NFATC1	GFI1	1
NFATC1	GGPS1	1
NFATC1	GNAS	1
NFATC1	GSDMB	1
NFATC1	HIST1H4I	1
NFATC1	HMX2	1
NFATC1	HOXA10	1
NFATC1	HOXA11	1
NFATC1	HOXC8	1
NFATC1	HOXC9	1
NFATC1	IRF2	1
NFATC1	IRF2BP2	1
NFATC1	JMJD5	1
NFATC1	KDM6B	1
NFATC1	KIAA0748	1
NFATC1	KLF3	1
NFATC1	KLF6	1
NFATC1	KLF7	1
NFATC1	LBH	1
NFATC1	LEF1	1
NFATC1	LIX1L	1
NFATC1	LMO4	1
NFATC1	LTB	1
NFATC1	MAPKAPK3	1
NFATC1	MBNL2	1
NFATC1	MGAT4A	1
NFATC1	MLL2	1
NFATC1	MYNN	1
NFATC1	MYO1G	1
NFATC1	NR3C2	1
NFATC1	NR4A2	1
NFATC1	NR4A3	1
NFATC1	PAX6	1
NFATC1	PBXIP1	1
NFATC1	PIGV	1
NFATC1	PKM2	1
NFATC1	PLAGL2	1
NFATC1	POFUT1	1
NFATC1	POLR3GL	1
NFATC1	PPM1M	1
NFATC1	PPP1R1B	1
NFATC1	PRDM1	1
NFATC1	PROSAPIP1	1
NFATC1	PSMB8	1
NFATC1	PTPN6	1
NFATC1	PTPN7	1
NFATC1	PYGO2	1
NFATC1	RASSF2	1
NFATC1	RHOF	1
NFATC1	RORC	1
NFATC1	RSPRY1	1
NFATC1	S100A3	1
NFATC1	S100A4	1
NFATC1	S100A5	1
NFATC1	S100A6	1
NFATC1	S1PR1	1
NFATC1	SESN1	1
NFATC1	SLC38A2	1
NFATC1	SMAD7	1
NFATC1	SOCS2	1
NFATC1	STARD3	1
NFATC1	STX16	1
NFATC1	TAP1	1
NFATC1	TCF7	1
NFATC1	TGIF1	1
NFATC1	TM9SF2	1
NFATC1	TNF	1
NFATC1	TNFAIP3	1
NFATC1	TRERF1	1
NFATC1	TRIM8	1
NFATC1	TSPAN14	1
NFATC1	TSPAN31	1
NFATC1	TWF2	1
NFATC1	UBOX5	1
NFATC1	WSB2	1
NFATC1	ZBTB7B	1
NFATC1	ZEB2	1
NFATC1	ZFP36L2	1
NFATC1	ZMYND8	1
NFATC1	ZNF207	1
NFATC1	ZNF292	1
NFATC1	ZNF595	1
NFATC1	ZNF718	1
NFATC1	ZNFX1	1
NFATC2	ADAMTS6	1
NFATC2	ADPGK	1
NFATC2	ADRBK1	1
NFATC2	AGAP2	1
NFATC2	ANKRD34A	1
NFATC2	ANXA6	1
NFATC2	ARHGEF2	1
NFATC2	ARID4B	1
NFATC2	ARID5B	1
NFATC2	ARL6IP5	1
NFATC2	ARPM1	1
NFATC2	ATN1	1
NFATC2	B4GALT3	1
NFATC2	BCL11B	1
NFATC2	BCL6	1
NFATC2	BCL9	1
NFATC2	BHLHE40	1
NFATC2	BRD2	1
NFATC2	BUB3	1
NFATC2	C10ORF140	1
NFATC2	C14ORF43	1
NFATC2	C14ORF80	1
NFATC2	C17ORF49	1
NFATC2	C17ORF75	1
NFATC2	CCND2	1
NFATC2	CDKN1B	1
NFATC2	CEP57L1	1
NFATC2	CRIP1	1
NFATC2	CSRNP1	1
NFATC2	CXCR4	1
NFATC2	DIXDC1	1
NFATC2	DUSP28	1
NFATC2	EGR1	1
NFATC2	ELK3	1
NFATC2	EOMES	1
NFATC2	ETV6	1
NFATC2	FAM192A	1
NFATC2	FASTKD5	1
NFATC2	FLI1	1
NFATC2	FOXB1	1
NFATC2	FOXJ3	1
NFATC2	FOXN3	1
NFATC2	FOXP1	1
NFATC2	FYB	1
NFATC2	FYN	1
NFATC2	GFI1	1
NFATC2	GGPS1	1
NFATC2	GNAS	1
NFATC2	GSDMB	1
NFATC2	HIST1H4I	1
NFATC2	HMX2	1
NFATC2	HOXA10	1
NFATC2	HOXA11	1
NFATC2	HOXC8	1
NFATC2	HOXC9	1
NFATC2	IRF2	1
NFATC2	IRF2BP2	1
NFATC2	JMJD5	1
NFATC2	KDM6B	1
NFATC2	KIAA0748	1
NFATC2	KLF3	1
NFATC2	KLF6	1
NFATC2	KLF7	1
NFATC2	LBH	1
NFATC2	LEF1	1
NFATC2	LIX1L	1
NFATC2	LMO4	1
NFATC2	LTB	1
NFATC2	MAPKAPK3	1
NFATC2	MBNL2	1
NFATC2	MGAT4A	1
NFATC2	MLL2	1
NFATC2	MYNN	1
NFATC2	MYO1G	1
NFATC2	NR3C2	1
NFATC2	NR4A2	1
NFATC2	NR4A3	1
NFATC2	PAX6	1
NFATC2	PBXIP1	1
NFATC2	PIGV	1
NFATC2	PKM2	1
NFATC2	PLAGL2	1
NFATC2	POFUT1	1
NFATC2	POLR3GL	1
NFATC2	PPM1M	1
NFATC2	PPP1R1B	1
NFATC2	PRDM1	1
NFATC2	PROSAPIP1	1
NFATC2	PSMB8	1
NFATC2	PTPN6	1
NFATC2	PTPN7	1
NFATC2	PYGO2	1
NFATC2	RASSF2	1
NFATC2	RHOF	1
NFATC2	RORC	1
NFATC2	RSPRY1	1
NFATC2	S100A3	1
NFATC2	S100A4	1
NFATC2	S100A5	1
NFATC2	S100A6	1
NFATC2	S1PR1	1
NFATC2	SESN1	1
NFATC2	SLC38A2	1
NFATC2	SMAD7	1
NFATC2	SOCS2	1
NFATC2	STARD3	1
NFATC2	STX16	1
NFATC2	TAP1	1
NFATC2	TCF7	1
NFATC2	TGIF1	1
NFATC2	TM9SF2	1
NFATC2	TNF	1
NFATC2	TNFAIP3	1
NFATC2	TRERF1	1
NFATC2	TRIM8	1
NFATC2	TSPAN14	1
NFATC2	TSPAN31	1
NFATC2	TWF2	1
NFATC2	UBOX5	1
NFATC2	WSB2	1
NFATC2	ZBTB7B	1
NFATC2	ZEB2	1
NFATC2	ZFP36L2	1
NFATC2	ZMYND8	1
NFATC2	ZNF207	1
NFATC2	ZNF292	1
NFATC2	ZNF595	1
NFATC2	ZNF718	1
NFATC2	ZNFX1	1
NFATC3	ADAMTS6	1
NFATC3	ADPGK	1
NFATC3	ADRBK1	1
NFATC3	AGAP2	1
NFATC3	ANKRD34A	1
NFATC3	ANXA6	1
NFATC3	ARHGEF2	1
NFATC3	ARID4B	1
NFATC3	ARID5B	1
NFATC3	ARL6IP5	1
NFATC3	ARPM1	1
NFATC3	ATN1	1
NFATC3	B4GALT3	1
NFATC3	BCL11B	1
NFATC3	BCL6	1
NFATC3	BCL9	1
NFATC3	BHLHE40	1
NFATC3	BRD2	1
NFATC3	BUB3	1
NFATC3	C10ORF140	1
NFATC3	C14ORF43	1
NFATC3	C14ORF80	1
NFATC3	C17ORF49	1
NFATC3	C17ORF75	1
NFATC3	CCND2	1
NFATC3	CDKN1B	1
NFATC3	CEP57L1	1
NFATC3	CRIP1	1
NFATC3	CSRNP1	1
NFATC3	CXCR4	1
NFATC3	DIXDC1	1
NFATC3	DUSP28	1
NFATC3	EGR1	1
NFATC3	ELK3	1
NFATC3	EOMES	1
NFATC3	ETV6	1
NFATC3	FAM192A	1
NFATC3	FASTKD5	1
NFATC3	FLI1	1
NFATC3	FOXB1	1
NFATC3	FOXJ3	1
NFATC3	FOXN3	1
NFATC3	FOXP1	1
NFATC3	FYB	1
NFATC3	FYN	1
NFATC3	GFI1	1
NFATC3	GGPS1	1
NFATC3	GNAS	1
NFATC3	GSDMB	1
NFATC3	HIST1H4I	1
NFATC3	HMX2	1
NFATC3	HOXA10	1
NFATC3	HOXA11	1
NFATC3	HOXC8	1
NFATC3	HOXC9	1
NFATC3	IRF2	1
NFATC3	IRF2BP2	1
NFATC3	JMJD5	1
NFATC3	KDM6B	1
NFATC3	KIAA0748	1
NFATC3	KLF3	1
NFATC3	KLF6	1
NFATC3	KLF7	1
NFATC3	LBH	1
NFATC3	LEF1	1
NFATC3	LIX1L	1
NFATC3	LMO4	1
NFATC3	LTB	1
NFATC3	MAPKAPK3	1
NFATC3	MBNL2	1
NFATC3	MGAT4A	1
NFATC3	MLL2	1
NFATC3	MYNN	1
NFATC3	MYO1G	1
NFATC3	NR3C2	1
NFATC3	NR4A2	1
NFATC3	NR4A3	1
NFATC3	PAX6	1
NFATC3	PBXIP1	1
NFATC3	PIGV	1
NFATC3	PKM2	1
NFATC3	PLAGL2	1
NFATC3	POFUT1	1
NFATC3	POLR3GL	1
NFATC3	PPM1M	1
NFATC3	PPP1R1B	1
NFATC3	PRDM1	1
NFATC3	PROSAPIP1	1
NFATC3	PSMB8	1
NFATC3	PTPN6	1
NFATC3	PTPN7	1
NFATC3	PYGO2	1
NFATC3	RASSF2	1
NFATC3	RHOF	1
NFATC3	RORC	1
NFATC3	RSPRY1	1
NFATC3	S100A3	1
NFATC3	S100A4	1
NFATC3	S100A5	1
NFATC3	S100A6	1
NFATC3	S1PR1	1
NFATC3	SESN1	1
NFATC3	SLC38A2	1
NFATC3	SMAD7	1
NFATC3	SOCS2	1
NFATC3	STARD3	1
NFATC3	STX16	1
NFATC3	TAP1	1
NFATC3	TCF7	1
NFATC3	TGIF1	1
NFATC3	TM9SF2	1
NFATC3	TNF	1
NFATC3	TNFAIP3	1
NFATC3	TRERF1	1
NFATC3	TRIM8	1
NFATC3	TSPAN14	1
NFATC3	TSPAN31	1
NFATC3	TWF2	1
NFATC3	UBOX5	1
NFATC3	WSB2	1
NFATC3	ZBTB7B	1
NFATC3	ZEB2	1
NFATC3	ZFP36L2	1
NFATC3	ZMYND8	1
NFATC3	ZNF207	1
NFATC3	ZNF292	1
NFATC3	ZNF595	1
NFATC3	ZNF718	1
NFATC3	ZNFX1	1
NFATC4	ADAMTS6	1
NFATC4	ADPGK	1
NFATC4	ADRBK1	1
NFATC4	AGAP2	1
NFATC4	ANKRD34A	1
NFATC4	ANXA6	1
NFATC4	ARHGEF2	1
